AÑO,CENTRO,DESCRIPCION CENTRO,SECCION,DESCRIPCION SECCION,PROGRAMA,DESCRIPCION PROGRAMA,CAPITULO,DESCRIPCION CAPITULO,ECONOMICO,DESCRIPCION ECONOMICO,IMPORTE
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,6,INVERSIONES REALES,63200,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),353788
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22701,SEGURIDAD,130895
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,91000
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20800,ARRENDAMIENTOS DE OTRO INMOVILIZADO MATERIAL,54279
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22110,PRODUCTOS DE LIMPIEZA Y ASEO,44039
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22104,VESTUARIO,35000
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,22788
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20300,"ARRENDAMIENTOS DE MAQUINARIA, INSTALAC. Y UTILLAJE",22500
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21300,"REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE",9000
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22106,PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO,9000
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22103,COMBUSTIBLES Y CARBURANTES,200
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,49300,CONSUMO,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,52446
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,49300,CONSUMO,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,32026
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,49300,CONSUMO,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,28875
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,49300,CONSUMO,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,21187
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,49300,CONSUMO,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,12907
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,49300,CONSUMO,1,GASTOS DE PERSONAL,12006,TRIENIOS,10785
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,49300,CONSUMO,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,4068
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,10000,RETRIBUCIONES BÁSICAS,91780
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,11001,RETRIBUCIONES COMPLEMENTARIAS,63897
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,58395
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,11000,RETRIBUCIONES BÁSICAS,29354
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,26137
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,10426
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,9975
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,9885
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,8379
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,12006,TRIENIOS,3503
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,3267
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,1963
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,957103
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,618234
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,425948
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,246003
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,175165
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23303,INDEMNIZACIÓN A VOCALES DE JUNTAS DE DISTRITO,170779
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,150478
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12006,TRIENIOS,138453
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,111544
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,10100,RETRIBUCIONES BÁSICAS,91641
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,80741
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12005,SUELDOS DEL GRUPO E,76790
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,50417
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,35205
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,35045
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,34093
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,30000
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,22493
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21300,"REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE",15481
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,11500
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22604,GASTOS JURÍDICOS Y CONTENCIOSOS,10000
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22107,IMPRESOS Y FORMULARIOS,9000
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20400,ARRENDAMIENTOS DE MATERIAL DE TRANSPORTE,5242
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23121,LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO,5000
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22699,OTROS GASTOS DIVERSOS,4200
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21200,REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.,4000
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22104,VESTUARIO,3000
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22300,TRANSPORTES,2000
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,1500
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22603,PUBLICACIÓN EN DIARIOS OFICIALES,1000
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20500,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,800
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22106,PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO,250
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22110,PRODUCTOS DE LIMPIEZA Y ASEO,250
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,92401,PARTICIPACIÓN CIUDADANA Y VOLUNTARIADO,4,TRANSFERENCIAS CORRIENTES,48901,OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO,25550
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,93302,EDIFICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,1496294
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,93302,EDIFICIOS,6,INVERSIONES REALES,63200,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),338702
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,93302,EDIFICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22701,SEGURIDAD,158372
2015,001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,93302,EDIFICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,10000
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,15322,OTRAS ACTUACIONES EN VÍAS PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21000,REP.MANT. Y CONSERV. BIENES DESTINADOS USO GENERAL,3800
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23102,FAMILIA E INFANCIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,184695
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23102,FAMILIA E INFANCIA,4,TRANSFERENCIAS CORRIENTES,48900,OTRAS TRANSFERENCIAS A FAMILIAS,41427
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23103,PERSONAS MAYORES Y ATENCIÓN SOCIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22710,SERVICIO DE AYUDA A DOMICILIO,4059734
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23103,PERSONAS MAYORES Y ATENCIÓN SOCIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,340824
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23103,PERSONAS MAYORES Y ATENCIÓN SOCIAL,4,TRANSFERENCIAS CORRIENTES,48900,OTRAS TRANSFERENCIAS A FAMILIAS,132800
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23103,PERSONAS MAYORES Y ATENCIÓN SOCIAL,7,TRANSFERENCIAS DE CAPITAL,78900,OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS,30974
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23103,PERSONAS MAYORES Y ATENCIÓN SOCIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,2400
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23103,PERSONAS MAYORES Y ATENCIÓN SOCIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22300,TRANSPORTES,1600
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23103,PERSONAS MAYORES Y ATENCIÓN SOCIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21900,"REP., MANT. Y CONSERV. OTRO INMOVILIZADO MATERIAL",900
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23103,PERSONAS MAYORES Y ATENCIÓN SOCIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22699,OTROS GASTOS DIVERSOS,800
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23103,PERSONAS MAYORES Y ATENCIÓN SOCIAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21500,"REP., MANT. Y CONSERV. DE MOBILIARIO",300
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23104,PLANES DE BARRIO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,162000
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,314723
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,226480
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,220714
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,164419
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,12006,TRIENIOS,44807
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,41517
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,35192
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,21313
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,16863
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,7,TRANSFERENCIAS DE CAPITAL,78900,OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS,7987
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,3498
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,4,TRANSFERENCIAS CORRIENTES,48900,OTRAS TRANSFERENCIAS A FAMILIAS,1232
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,116516
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,74649
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,54833
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,41895
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,32289
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12006,TRIENIOS,19490
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,9885
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,9392
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12005,SUELDOS DEL GRUPO E,7679
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,31101,SALUBRIDAD PÚBLICA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,2550
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,1786
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,31101,SALUBRIDAD PÚBLICA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22699,OTROS GASTOS DIVERSOS,750
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,31101,SALUBRIDAD PÚBLICA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23121,LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO,200
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,32301,CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,1366248
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,32301,CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA,6,INVERSIONES REALES,63200,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),309449
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,32301,CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,6400
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,32301,CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,1936
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,32601,SERVICIOS COMPLEMENTARIOS EDUCACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,91835
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22707,TALLERES CULTURALES DISTRITOS,515979
2015,001,AYUNTAMIENTO DE MADRID,214,DISTRITO DE MORATALAZ,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,212078
